Date;ID_DEPT;MONTANT
2022-06-22;4;4,8
2022-06-22;5;110,75
2022-06-22;6;
2022-06-22;7;48
2022-06-22;8;
2022-06-22;9;
2022-06-22;10;
2022-06-22;11;28
2022-06-22;12;
2022-06-22;13;
2022-06-22;14;
2022-06-22;15;
2022-06-22;16;14,4
2022-06-22;17;
2022-06-22;18;
2022-06-22;19;
2022-06-22;20;75,55
2022-06-22;21;64
2022-06-22;22;45
2022-06-22;23;56,5
2022-06-22;24;
2022-06-23;1;
2022-06-23;2;
2022-06-23;3;76
2022-06-23;4;
2022-06-23;5;15
2022-06-23;6;
2022-06-23;7;22
2022-06-23;8;
2022-06-23;9;16
2022-06-23;10;
2022-06-23;11;
2022-06-23;12;
2022-06-23;13;13,92
2022-06-23;14;
2022-06-23;15;6,8
2022-06-23;16;47,8
2022-06-23;17;160
2022-06-23;18;
2022-06-23;19;
2022-06-23;20;43
2022-06-23;21;
2022-06-23;22;
2022-06-23;23;
2022-06-23;24;-20
2022-06-24;1;
2022-06-24;2;
2022-06-24;3;
2022-06-24;4;
2022-06-24;5;
2022-06-24;6;
2022-06-24;7;
2022-06-24;8;
2022-06-24;9;
2022-06-24;10;
2022-06-24;11;
2022-06-24;12;
2022-06-24;13;
2022-06-24;14;
2022-06-24;15;
2022-06-24;16;
2022-06-24;17;
2022-06-24;18;
2022-06-24;19;
2022-06-24;20;
2022-06-24;21;
2022-06-24;22;
2022-06-24;23;
2022-06-24;24;
2022-06-25;1;
2022-06-25;2;
2022-06-25;3;9
2022-06-25;4;
2022-06-25;5;2,7
2022-06-25;6;
2022-06-25;7;
2022-06-25;8;
2022-06-25;9;46,2
2022-06-25;10;
2022-06-25;11;
2022-06-25;12;
2022-06-25;13;
2022-06-25;14;
2022-06-25;15;174
2022-06-25;16;
2022-06-25;17;
2022-06-25;18;
2022-06-25;19;
2022-06-25;20;
2022-06-25;21;
2022-06-25;22;
2022-06-25;23;
2022-06-25;24;
2022-06-26;1;
2022-06-26;2;
2022-06-26;3;220
2022-06-26;4;
2022-06-26;5;502,6
2022-06-26;6;
2022-06-26;7;
2022-06-26;8;20
2022-06-26;9;
2022-06-26;10;
2022-06-26;11;7,6
2022-06-26;12;
2022-06-26;13;
2022-06-26;14;
2022-06-26;15;70
2022-06-26;16;
2022-06-26;17;
2022-06-26;18;
2022-06-26;19;13
2022-06-26;20;
2022-06-26;21;
2022-06-26;22;
2022-06-26;23;50
2022-06-26;24;
2022-06-27;1;
2022-06-27;2;
2022-06-27;3;
2022-06-27;4;
2022-06-27;5;
2022-06-27;6;
2022-06-27;7;
2022-06-27;8;
2022-06-27;9;
2022-06-27;10;
2022-06-27;11;
2022-06-27;12;
2022-06-27;13;
2022-06-27;14;
2022-06-27;15;
2022-06-27;16;
2022-06-27;17;
2022-06-27;18;
2022-06-27;19;
2022-06-27;20;
2022-06-27;21;
2022-06-27;22;
2022-06-27;23;
2022-06-27;24;
2022-06-28;1;
2022-06-28;2;63
2022-06-28;3;
2022-06-28;4;
2022-06-28;5;8,3
2022-06-28;6;
2022-06-28;7;
2022-06-28;8;
2022-06-28;9;21,55
2022-06-28;10;10,5
2022-06-28;11;
2022-06-28;12;
2022-06-28;13;54,68
2022-06-28;14;
2022-06-28;15;490
2022-06-28;16;
2022-06-28;17;164,3
2022-06-28;18;
2022-06-28;19;
2022-06-28;20;
2022-06-28;21;57,7
2022-06-28;22;15,3
2022-06-28;23;65
2022-06-28;24;
2022-06-29;1;
2022-06-29;2;
2022-06-29;3;99,8
2022-06-29;4;
2022-06-29;5;92,85
2022-06-29;6;
2022-06-29;7;
2022-06-29;8;
2022-06-29;9;77,4
2022-06-29;10;8
2022-06-29;11;15
2022-06-29;12;
2022-06-29;13;
2022-06-29;14;
2022-06-29;15;116
2022-06-29;16;
2022-06-29;17;3,7
2022-06-29;18;
2022-06-29;19;11,45
2022-06-29;20;
2022-06-29;21;93,9
2022-06-29;22;6
2022-06-29;23;
2022-06-29;24;
2022-06-30;1;25,5
2022-06-30;2;
2022-06-30;3;36
2022-06-30;4;
2022-06-30;5;111,1
2022-06-30;6;
2022-06-30;7;
2022-06-30;8;16
2022-06-30;9;255,8
2022-06-30;10;25,5
2022-06-30;11;15,5
2022-06-30;12;
2022-06-30;13;
2022-06-30;14;
2022-06-30;15;156
2022-06-30;16;7,6
2022-06-30;17;49,2
2022-06-30;18;
2022-06-30;19;19,15
2022-06-30;20;20
2022-06-30;21;
2022-06-30;22;
2022-06-30;23;10
2022-06-30;24;0,02
2022-07-01;1;
2022-07-01;2;
2022-07-01;3;
2022-07-01;4;
2022-07-01;5;
2022-07-01;6;
2022-07-01;7;
2022-07-01;8;
2022-07-01;9;
2022-07-01;10;
2022-07-01;11;
2022-07-01;12;
2022-07-01;13;
2022-07-01;14;
2022-07-01;15;
2022-07-01;16;
2022-07-01;17;
2022-07-01;18;
2022-07-01;19;
2022-07-01;20;
2022-07-01;21;
2022-07-01;22;
2022-07-01;23;
2022-07-01;24;
2022-07-02;1;
2022-07-02;2;22,5
2022-07-02;3;237
2022-07-02;4;
2022-07-02;5;16
2022-07-02;6;
2022-07-02;7;
2022-07-02;8;15
2022-07-02;9;4,5
2022-07-02;10;6,25
2022-07-02;11;
2022-07-02;12;
2022-07-02;13;
2022-07-02;14;
2022-07-02;15;168
2022-07-02;16;22,5
2022-07-02;17;
2022-07-02;18;
2022-07-02;19;5
2022-07-02;20;
2022-07-02;21;
2022-07-02;22;
2022-07-02;23;15,3
2022-07-02;24;
2022-07-03;1;18
2022-07-03;2;53,5
2022-07-03;3;254,5
2022-07-03;4;25
2022-07-03;5;19
2022-07-03;6;
2022-07-03;7;30
2022-07-03;8;
2022-07-03;9;63,8
2022-07-03;10;
2022-07-03;11;12
2022-07-03;12;
2022-07-03;13;
2022-07-03;14;
2022-07-03;15;
2022-07-03;16;14,3
2022-07-03;17;150,4
2022-07-03;18;
2022-07-03;19;27,2
2022-07-03;20;70,3
2022-07-03;21;
2022-07-03;22;
2022-07-03;23;20
2022-07-03;24;0,15
2022-07-04;1;
2022-07-04;2;
2022-07-04;3;
2022-07-04;4;
2022-07-04;5;
2022-07-04;6;
2022-07-04;7;
2022-07-04;8;
2022-07-04;9;
2022-07-04;10;
2022-07-04;11;
2022-07-04;12;
2022-07-04;13;
2022-07-04;14;
2022-07-04;15;
2022-07-04;16;
2022-07-04;17;
2022-07-04;18;
2022-07-04;19;
2022-07-04;20;
2022-07-04;21;
2022-07-04;22;
2022-07-04;23;
2022-07-04;24;
2022-07-05;1;
2022-07-05;2;
2022-07-05;3;32,5
2022-07-05;4;
2022-07-05;5;84,6
2022-07-05;6;
2022-07-05;7;
2022-07-05;8;15
2022-07-05;9;22,2
2022-07-05;10;
2022-07-05;11;
2022-07-05;12;
2022-07-05;13;34,13
2022-07-05;14;
2022-07-05;15;
2022-07-05;16;15,5
2022-07-05;17;113,5
2022-07-05;18;
2022-07-05;19;42,9
2022-07-05;20;173,3
2022-07-05;21;
2022-07-05;22;
2022-07-05;23;
2022-07-05;24;82
2022-07-06;1;
2022-07-06;2;
2022-07-06;3;19,5
2022-07-06;4;2,4
2022-07-06;5;94,7
2022-07-06;6;
2022-07-06;7;
2022-07-06;8;36
2022-07-06;9;
2022-07-06;10;8
2022-07-06;11;7
2022-07-06;12;
2022-07-06;13;21
2022-07-06;14;
2022-07-06;15;108
2022-07-06;16;89,2
2022-07-06;17;19,8
2022-07-06;18;
2022-07-06;19;0,6
2022-07-06;20;
2022-07-06;21;13
2022-07-06;22;
2022-07-06;23;5
2022-07-06;24;
2022-07-07;1;32,5
2022-07-07;2;12
2022-07-07;3;
2022-07-07;4;
2022-07-07;5;9,5
2022-07-07;6;
2022-07-07;7;
2022-07-07;8;
2022-07-07;9;
2022-07-07;10;
2022-07-07;11;
2022-07-07;12;
2022-07-07;13;
2022-07-07;14;
2022-07-07;15;90
2022-07-07;16;
2022-07-07;17;3,75
2022-07-07;18;
2022-07-07;19;
2022-07-07;20;
2022-07-07;21;
2022-07-07;22;
2022-07-07;23;
2022-07-07;24;
2022-07-08;1;
2022-07-08;2;
2022-07-08;3;137,1
2022-07-08;4;28
2022-07-08;5;113,8
2022-07-08;6;
2022-07-08;7;
2022-07-08;8;
2022-07-08;9;
2022-07-08;10;7,3
2022-07-08;11;18
2022-07-08;12;
2022-07-08;13;25,99
2022-07-08;14;
2022-07-08;15;5,7
2022-07-08;16;7,6
2022-07-08;17;140
2022-07-08;18;
2022-07-08;19;5,15
2022-07-08;20;85,85
2022-07-08;21;
2022-07-08;22;
2022-07-08;23;
2022-07-08;24;12,5
2022-07-09;1;
2022-07-09;2;85,5
2022-07-09;3;185,5
2022-07-09;4;
2022-07-09;5;38,85
2022-07-09;6;
2022-07-09;7;
2022-07-09;8;
2022-07-09;9;
2022-07-09;10;14
2022-07-09;11;9,85
2022-07-09;12;
2022-07-09;13;
2022-07-09;14;
2022-07-09;15;186
2022-07-09;16;24,9
2022-07-09;17;142
2022-07-09;18;
2022-07-09;19;8,25
2022-07-09;20;
2022-07-09;21;
2022-07-09;22;
2022-07-09;23;
2022-07-09;24;
2022-07-10;1;
2022-07-10;2;
2022-07-10;3;168,5
2022-07-10;4;68
2022-07-10;5;9,5
2022-07-10;6;
2022-07-10;7;
2022-07-10;8;52
2022-07-10;9;45,45
2022-07-10;10;9,5
2022-07-10;11;4
2022-07-10;12;
2022-07-10;13;16,63
2022-07-10;14;
2022-07-10;15;
2022-07-10;16;
2022-07-10;17;
2022-07-10;18;
2022-07-10;19;
2022-07-10;20;68
2022-07-10;21;
2022-07-10;22;
2022-07-10;23;45
2022-07-10;24;
2022-07-11;1;
2022-07-11;2;
2022-07-11;3;
2022-07-11;4;
2022-07-11;5;
2022-07-11;6;
2022-07-11;7;
2022-07-11;8;
2022-07-11;9;
2022-07-11;10;
2022-07-11;11;
2022-07-11;12;
2022-07-11;13;
2022-07-11;14;
2022-07-11;15;
2022-07-11;16;
2022-07-11;17;
2022-07-11;18;
2022-07-11;19;
2022-07-11;20;
2022-07-11;21;
2022-07-11;22;
2022-07-11;23;
2022-07-11;24;
2022-07-12;1;
2022-07-12;2;
2022-07-12;3;26
2022-07-12;4;
2022-07-12;5;41,5
2022-07-12;6;
2022-07-12;7;
2022-07-12;8;
2022-07-12;9;
2022-07-12;10;
2022-07-12;11;
2022-07-12;12;
2022-07-12;13;
2022-07-12;14;
2022-07-12;15;78
2022-07-12;16;15
2022-07-12;17;
2022-07-12;18;
2022-07-12;19;18
2022-07-12;20;
2022-07-12;21;65
2022-07-12;22;
2022-07-12;23;22
2022-07-12;24;
2022-07-13;1;
2022-07-13;2;
2022-07-13;3;146
2022-07-13;4;273
2022-07-13;5;19
2022-07-13;6;
2022-07-13;7;
2022-07-13;8;
2022-07-13;9;
2022-07-13;10;
2022-07-13;11;56
2022-07-13;12;
2022-07-13;13;
2022-07-13;14;
2022-07-13;15;
2022-07-13;16;53
2022-07-13;17;
2022-07-13;18;
2022-07-13;19;9,25
2022-07-13;20;
2022-07-13;21;
2022-07-13;22;15,3
2022-07-13;23;
2022-07-13;24;
2022-07-14;1;
2022-07-14;2;
2022-07-14;3;47,1
2022-07-14;4;
2022-07-14;5;96,5
2022-07-14;6;
2022-07-14;7;
2022-07-14;8;
2022-07-14;9;
2022-07-14;10;
2022-07-14;11;
2022-07-14;12;
2022-07-14;13;
2022-07-14;14;
2022-07-14;15;82
2022-07-14;16;64
2022-07-14;17;4,4
2022-07-14;18;
2022-07-14;19;13
2022-07-14;20;40,25
2022-07-14;21;
2022-07-14;22;
2022-07-14;23;33
2022-07-14;24;
2022-07-15;1;
2022-07-15;2;
2022-07-15;3;45
2022-07-15;4;
2022-07-15;5;12,7
2022-07-15;6;
2022-07-15;7;
2022-07-15;8;
2022-07-15;9;
2022-07-15;10;
2022-07-15;11;9,85
2022-07-15;12;
2022-07-15;13;
2022-07-15;14;
2022-07-15;15;
2022-07-15;16;57,8
2022-07-15;17;
2022-07-15;18;
2022-07-15;19;
2022-07-15;20;18,75
2022-07-15;21;
2022-07-15;22;
2022-07-15;23;
2022-07-15;24;
2022-07-16;1;
2022-07-16;2;
2022-07-16;3;82
2022-07-16;4;
2022-07-16;5;91,85
2022-07-16;6;
2022-07-16;7;
2022-07-16;8;
2022-07-16;9;
2022-07-16;10;
2022-07-16;11;12,5
2022-07-16;12;
2022-07-16;13;
2022-07-16;14;
2022-07-16;15;
2022-07-16;16;16,5
2022-07-16;17;
2022-07-16;18;
2022-07-16;19;6,5
2022-07-16;20;11,05
2022-07-16;21;33,3
2022-07-16;22;
2022-07-16;23;6
2022-07-16;24;
2022-07-17;1;
2022-07-17;2;
2022-07-17;3;27
2022-07-17;4;
2022-07-17;5;33
2022-07-17;6;
2022-07-17;7;
2022-07-17;8;
2022-07-17;9;12,8
2022-07-17;10;
2022-07-17;11;
2022-07-17;12;
2022-07-17;13;
2022-07-17;14;
2022-07-17;15;
2022-07-17;16;18,4
2022-07-17;17;2,5
2022-07-17;18;
2022-07-17;19;
2022-07-17;20;
2022-07-17;21;10
2022-07-17;22;
2022-07-17;23;
2022-07-17;24;50
2022-07-18;1;
2022-07-18;2;
2022-07-18;3;
2022-07-18;4;
2022-07-18;5;
2022-07-18;6;
2022-07-18;7;
2022-07-18;8;
2022-07-18;9;
2022-07-18;10;
2022-07-18;11;
2022-07-18;12;
2022-07-18;13;
2022-07-18;14;
2022-07-18;15;
2022-07-18;16;
2022-07-18;17;
2022-07-18;18;
2022-07-18;19;
2022-07-18;20;
2022-07-18;21;
2022-07-18;22;
2022-07-18;23;
2022-07-18;24;
2022-07-19;1;
2022-07-19;2;
2022-07-19;3;18
2022-07-19;4;
2022-07-19;5;33
2022-07-19;6;
2022-07-19;7;22
2022-07-19;8;46,7
2022-07-19;9;8,5
2022-07-19;10;9
2022-07-19;11;
2022-07-19;12;
2022-07-19;13;
2022-07-19;14;
2022-07-19;15;
2022-07-19;16;5,2
2022-07-19;17;47
2022-07-19;18;
2022-07-19;19;12,5
2022-07-19;20;
2022-07-19;21;
2022-07-19;22;
2022-07-19;23;15,3
2022-07-19;24;
2022-07-20;1;
2022-07-20;2;
2022-07-20;3;153
2022-07-20;4;
2022-07-20;5;113,5
2022-07-20;6;
2022-07-20;7;
2022-07-20;8;
2022-07-20;9;11,6
2022-07-20;10;
2022-07-20;11;
2022-07-20;12;
2022-07-20;13;
2022-07-20;14;
2022-07-20;15;
2022-07-20;16;
2022-07-20;17;
2022-07-20;18;
2022-07-20;19;13,1
2022-07-20;20;
2022-07-20;21;
2022-07-20;22;
2022-07-20;23;
2022-07-20;24;
2022-07-21;1;
2022-07-21;2;
2022-07-21;3;76,5
2022-07-21;4;
2022-07-21;5;60
2022-07-21;6;
2022-07-21;7;
2022-07-21;8;
2022-07-21;9;3,5
2022-07-21;10;5
2022-07-21;11;
2022-07-21;12;
2022-07-21;13;
2022-07-21;14;60,75
2022-07-21;15;90
2022-07-21;16;21,6
2022-07-21;17;18
2022-07-21;18;
2022-07-21;19;6,4
2022-07-21;20;11
2022-07-21;21;
2022-07-21;22;
2022-07-21;23;
2022-07-21;24;-79,56
2022-07-22;1;
2022-07-22;2;
2022-07-22;3;18
2022-07-22;4;
2022-07-22;5;67
2022-07-22;6;
2022-07-22;7;
2022-07-22;8;
2022-07-22;9;
2022-07-22;10;
2022-07-22;11;
2022-07-22;12;
2022-07-22;13;
2022-07-22;14;
2022-07-22;15;108
2022-07-22;16;1
2022-07-22;17;
2022-07-22;18;
2022-07-22;19;
2022-07-22;20;
2022-07-22;21;
2022-07-22;22;
2022-07-22;23;44
2022-07-22;24;
2022-07-23;1;
2022-07-23;2;
2022-07-23;3;37
2022-07-23;4;
2022-07-23;5;11
2022-07-23;6;
2022-07-23;7;
2022-07-23;8;
2022-07-23;9;55,8
2022-07-23;10;
2022-07-23;11;18
2022-07-23;12;
2022-07-23;13;
2022-07-23;14;
2022-07-23;15;
2022-07-23;16;50,5
2022-07-23;17;84
2022-07-23;18;
2022-07-23;19;1,5
2022-07-23;20;105
2022-07-23;21;
2022-07-23;22;
2022-07-23;23;65,3
2022-07-23;24;
2022-07-24;1;
2022-07-24;2;
2022-07-24;3;
2022-07-24;4;
2022-07-24;5;72
2022-07-24;6;
2022-07-24;7;
2022-07-24;8;18
2022-07-24;9;
2022-07-24;10;
2022-07-24;11;49,55
2022-07-24;12;
2022-07-24;13;
2022-07-24;14;
2022-07-24;15;
2022-07-24;16;24
2022-07-24;17;8,2
2022-07-24;18;
2022-07-24;19;1,6
2022-07-24;20;
2022-07-24;21;
2022-07-24;22;
2022-07-24;23;
2022-07-24;24;
2022-07-25;1;
2022-07-25;2;
2022-07-25;3;
2022-07-25;4;
2022-07-25;5;
2022-07-25;6;
2022-07-25;7;
2022-07-25;8;
2022-07-25;9;
2022-07-25;10;
2022-07-25;11;
2022-07-25;12;
2022-07-25;13;
2022-07-25;14;
2022-07-25;15;
2022-07-25;16;
2022-07-25;17;
2022-07-25;18;
2022-07-25;19;
2022-07-25;20;
2022-07-25;21;
2022-07-25;22;
2022-07-25;23;
2022-07-25;24;
2022-07-26;1;
2022-07-26;2;
2022-07-26;3;299,5
2022-07-26;4;
2022-07-26;5;77,8
2022-07-26;6;
2022-07-26;7;
2022-07-26;8;54
2022-07-26;9;
2022-07-26;10;12,15
2022-07-26;11;7
2022-07-26;12;
2022-07-26;13;15,44
2022-07-26;14;
2022-07-26;15;
2022-07-26;16;16,6
2022-07-26;17;103
2022-07-26;18;
2022-07-26;19;8,65
2022-07-26;20;15,5
2022-07-26;21;
2022-07-26;22;
2022-07-26;23;
2022-07-26;24;-82
2022-07-27;1;57
2022-07-27;2;
2022-07-27;3;27
2022-07-27;4;
2022-07-27;5;75,3
2022-07-27;6;
2022-07-27;7;
2022-07-27;8;140
2022-07-27;9;47
2022-07-27;10;25,9
2022-07-27;11;31,85
2022-07-27;12;
2022-07-27;13;
2022-07-27;14;
2022-07-27;15;
2022-07-27;16;98,4
2022-07-27;17;13,2
2022-07-27;18;15
2022-07-27;19;7,85
2022-07-27;20;171,8
2022-07-27;21;9,9
2022-07-27;22;
2022-07-27;23;95,3
2022-07-27;24;
2022-07-28;1;
2022-07-28;2;
2022-07-28;3;9
2022-07-28;4;
2022-07-28;5;110
2022-07-28;6;
2022-07-28;7;
2022-07-28;8;
2022-07-28;9;
2022-07-28;10;
2022-07-28;11;25
2022-07-28;12;
2022-07-28;13;
2022-07-28;14;
2022-07-28;15;
2022-07-28;16;
2022-07-28;17;
2022-07-28;18;
2022-07-28;19;
2022-07-28;20;
2022-07-28;21;
2022-07-28;22;
2022-07-28;23;
2022-07-28;24;
2022-07-29;1;
2022-07-29;2;45
2022-07-29;3;2
2022-07-29;4;
2022-07-29;5;92,5
2022-07-29;6;
2022-07-29;7;22
2022-07-29;8;30
2022-07-29;9;45,85
2022-07-29;10;2,4
2022-07-29;11;
2022-07-29;12;
2022-07-29;13;
2022-07-29;14;
2022-07-29;15;
2022-07-29;16;18,6
2022-07-29;17;105,8
2022-07-29;18;
2022-07-29;19;2,3
2022-07-29;20;
2022-07-29;21;22
2022-07-29;22;15,3
2022-07-29;23;73
2022-07-29;24;
2022-07-30;1;12,5
2022-07-30;2;
2022-07-30;3;139
2022-07-30;4;
2022-07-30;5;98
2022-07-30;6;
2022-07-30;7;
2022-07-30;8;52
2022-07-30;9;42,5
2022-07-30;10;
2022-07-30;11;9,85
2022-07-30;12;
2022-07-30;13;
2022-07-30;14;
2022-07-30;15;78
2022-07-30;16;95
2022-07-30;17;108
2022-07-30;18;
2022-07-30;19;16,7
2022-07-30;20;77,8
2022-07-30;21;2,9
2022-07-30;22;
2022-07-30;23;23
2022-07-30;24;
2022-07-31;1;
2022-07-31;2;93,5
2022-07-31;3;
2022-07-31;4;
2022-07-31;5;38,5
2022-07-31;6;
2022-07-31;7;
2022-07-31;8;
2022-07-31;9;11,1
2022-07-31;10;
2022-07-31;11;
2022-07-31;12;
2022-07-31;13;
2022-07-31;14;
2022-07-31;15;148
2022-07-31;16;
2022-07-31;17;17,6
2022-07-31;18;
2022-07-31;19;7,5
2022-07-31;20;
2022-07-31;21;
2022-07-31;22;
2022-07-31;23;
2022-07-31;24;
2022-08-01;1;
2022-08-01;2;
2022-08-01;3;
2022-08-01;4;
2022-08-01;5;
2022-08-01;6;
2022-08-01;7;
2022-08-01;8;
2022-08-01;9;
2022-08-01;10;
2022-08-01;11;
2022-08-01;12;
2022-08-01;13;
2022-08-01;14;
2022-08-01;15;
2022-08-01;16;
2022-08-01;17;
2022-08-01;18;
2022-08-01;19;
2022-08-01;20;
2022-08-01;21;
2022-08-01;22;
2022-08-01;23;
2022-08-01;24;
2022-08-02;1;
2022-08-02;2;
2022-08-02;3;27
2022-08-02;4;
2022-08-02;5;
2022-08-02;6;
2022-08-02;7;
2022-08-02;8;89
2022-08-02;9;
2022-08-02;10;
2022-08-02;11;
2022-08-02;12;
2022-08-02;13;
2022-08-02;14;
2022-08-02;15;499
2022-08-02;16;
2022-08-02;17;29
2022-08-02;18;
2022-08-02;19;
2022-08-02;20;
2022-08-02;21;
2022-08-02;22;76
2022-08-02;23;
2022-08-02;24;
2022-08-03;1;
2022-08-03;2;21
2022-08-03;3;84
2022-08-03;4;7
2022-08-03;5;14,6
2022-08-03;6;
2022-08-03;7;
2022-08-03;8;
2022-08-03;9;
2022-08-03;10;
2022-08-03;11;7
2022-08-03;12;
2022-08-03;13;
2022-08-03;14;
2022-08-03;15;
2022-08-03;16;
2022-08-03;17;78,8
2022-08-03;18;
2022-08-03;19;27,25
2022-08-03;20;
2022-08-03;21;
2022-08-03;22;
2022-08-03;23;
2022-08-03;24;
2022-08-04;1;
2022-08-04;2;32,4
2022-08-04;3;37
2022-08-04;4;37
2022-08-04;5;85
2022-08-04;6;
2022-08-04;7;
2022-08-04;8;
2022-08-04;9;31,7
2022-08-04;10;
2022-08-04;11;4
2022-08-04;12;
2022-08-04;13;
2022-08-04;14;
2022-08-04;15;
2022-08-04;16;
2022-08-04;17;129,1
2022-08-04;18;
2022-08-04;19;17,5
2022-08-04;20;126
2022-08-04;21;
2022-08-04;22;15,3
2022-08-04;23;45
2022-08-04;24;
2022-08-05;1;
2022-08-05;2;43,5
2022-08-05;3;192
2022-08-05;4;
2022-08-05;5;
2022-08-05;6;
2022-08-05;7;14
2022-08-05;8;
2022-08-05;9;
2022-08-05;10;
2022-08-05;11;
2022-08-05;12;
2022-08-05;13;
2022-08-05;14;
2022-08-05;15;78
2022-08-05;16;
2022-08-05;17;
2022-08-05;18;
2022-08-05;19;
2022-08-05;20;115,7
2022-08-05;21;6,15
2022-08-05;22;
2022-08-05;23;
2022-08-05;24;-50
2022-08-06;1;
2022-08-06;2;49,5
2022-08-06;3;54
2022-08-06;4;
2022-08-06;5;30
2022-08-06;6;
2022-08-06;7;
2022-08-06;8;
2022-08-06;9;167,17
2022-08-06;10;9,5
2022-08-06;11;
2022-08-06;12;
2022-08-06;13;
2022-08-06;14;
2022-08-06;15;206
2022-08-06;16;2,25
2022-08-06;17;32
2022-08-06;18;
2022-08-06;19;7
2022-08-06;20;
2022-08-06;21;
2022-08-06;22;
2022-08-06;23;
2022-08-06;24;57,5
2022-08-07;1;
2022-08-07;2;
2022-08-07;3;
2022-08-07;4;
2022-08-07;5;34
2022-08-07;6;
2022-08-07;7;
2022-08-07;8;
2022-08-07;9;13,75
2022-08-07;10;
2022-08-07;11;
2022-08-07;12;
2022-08-07;13;
2022-08-07;14;
2022-08-07;15;
2022-08-07;16;
2022-08-07;17;
2022-08-07;18;
2022-08-07;19;
2022-08-07;20;
2022-08-07;21;
2022-08-07;22;
2022-08-07;23;
2022-08-07;24;
2022-08-08;1;
2022-08-08;2;
2022-08-08;3;
2022-08-08;4;
2022-08-08;5;
2022-08-08;6;
2022-08-08;7;
2022-08-08;8;
2022-08-08;9;
2022-08-08;10;
2022-08-08;11;
2022-08-08;12;
2022-08-08;13;
2022-08-08;14;
2022-08-08;15;
2022-08-08;16;
2022-08-08;17;
2022-08-08;18;
2022-08-08;19;
2022-08-08;20;
2022-08-08;21;
2022-08-08;22;
2022-08-08;23;
2022-08-08;24;
2022-08-09;1;
2022-08-09;2;
2022-08-09;3;115
2022-08-09;4;69
2022-08-09;5;186,5
2022-08-09;6;
2022-08-09;7;
2022-08-09;8;
2022-08-09;9;52,25
2022-08-09;10;
2022-08-09;11;14
2022-08-09;12;
2022-08-09;13;50,42
2022-08-09;14;
2022-08-09;15;39
2022-08-09;16;
2022-08-09;17;11
2022-08-09;18;
2022-08-09;19;
2022-08-09;20;
2022-08-09;21;
2022-08-09;22;
2022-08-09;23;
2022-08-09;24;
2022-08-10;1;
2022-08-10;2;
2022-08-10;3;
2022-08-10;4;
2022-08-10;5;60
2022-08-10;6;
2022-08-10;7;
2022-08-10;8;
2022-08-10;9;34,9
2022-08-10;10;
2022-08-10;11;46
2022-08-10;12;
2022-08-10;13;
2022-08-10;14;
2022-08-10;15;
2022-08-10;16;11,8
2022-08-10;17;170,35
2022-08-10;18;
2022-08-10;19;18,5
2022-08-10;20;20
2022-08-10;21;
2022-08-10;22;
2022-08-10;23;45
2022-08-10;24;
2022-08-11;1;
2022-08-11;2;42
2022-08-11;3;115
2022-08-11;4;
2022-08-11;5;47
2022-08-11;6;
2022-08-11;7;22
2022-08-11;8;
2022-08-11;9;
2022-08-11;10;
2022-08-11;11;21,5
2022-08-11;12;
2022-08-11;13;
2022-08-11;14;
2022-08-11;15;
2022-08-11;16;
2022-08-11;17;99
2022-08-11;18;
2022-08-11;19;5,4
2022-08-11;20;86,5
2022-08-11;21;
2022-08-11;22;15,3
2022-08-11;23;46
2022-08-11;24;
2022-08-12;1;
2022-08-12;2;48
2022-08-12;3;81
2022-08-12;4;
2022-08-12;5;113
2022-08-12;6;
2022-08-12;7;
2022-08-12;8;
2022-08-12;9;72,9
2022-08-12;10;44,25
2022-08-12;11;21
2022-08-12;12;
2022-08-12;13;24,73
2022-08-12;14;
2022-08-12;15;
2022-08-12;16;17,4
2022-08-12;17;139,6
2022-08-12;18;
2022-08-12;19;3,25
2022-08-12;20;
2022-08-12;21;
2022-08-12;22;
2022-08-12;23;
2022-08-12;24;65
2022-08-13;1;
2022-08-13;2;64,5
2022-08-13;3;63,5
2022-08-13;4;
2022-08-13;5;98,5
2022-08-13;6;
2022-08-13;7;
2022-08-13;8;
2022-08-13;9;15,5
2022-08-13;10;
2022-08-13;11;
2022-08-13;12;
2022-08-13;13;
2022-08-13;14;
2022-08-13;15;156
2022-08-13;16;202,3
2022-08-13;17;159
2022-08-13;18;
2022-08-13;19;5
2022-08-13;20;80
2022-08-13;21;7,65
2022-08-13;22;
2022-08-13;23;96
2022-08-13;24;
2022-08-14;1;
2022-08-14;2;21
2022-08-14;3;54,5
2022-08-14;4;
2022-08-14;5;
2022-08-14;6;
2022-08-14;7;
2022-08-14;8;24
2022-08-14;9;
2022-08-14;10;
2022-08-14;11;4
2022-08-14;12;
2022-08-14;13;
2022-08-14;14;
2022-08-14;15;39
2022-08-14;16;
2022-08-14;17;16,75
2022-08-14;18;
2022-08-14;19;8,55
2022-08-14;20;41,25
2022-08-14;21;
2022-08-14;22;
2022-08-14;23;
2022-08-14;24;
2022-08-15;1;
2022-08-15;2;
2022-08-15;3;
2022-08-15;4;
2022-08-15;5;
2022-08-15;6;
2022-08-15;7;
2022-08-15;8;
2022-08-15;9;
2022-08-15;10;
2022-08-15;11;
2022-08-15;12;
2022-08-15;13;
2022-08-15;14;
2022-08-15;15;
2022-08-15;16;
2022-08-15;17;
2022-08-15;18;
2022-08-15;19;
2022-08-15;20;
2022-08-15;21;
2022-08-15;22;
2022-08-15;23;
2022-08-15;24;
2022-08-16;1;
